user_id,subgroup
5f1dc5a3afdc0537b5de8979,83 37 50 61 29 66 1 51 7 72 36 71 59 40 23 3 6 75 33 76 64 85 69 70 35 57 32 60 55 81 79 34 84 52 13 63 42 43 58
5f432175a32a53813a24e1a5,50 61 29 66 1 51 7 72 36 40 23 3 6 71 59 30 5 79 60 83 37 85 25 77 62 56 73 19 53 35 57 33 78 4 68 10 11 20
5a93a2b844a1e4001eee7a26,75 76 83 37 50 61 29 66 1 51 7 72 36 33 64 73 71 59 40 57 69 63 19 87 85 81 52 54 84 23 3 6 68 55 79 60 35 58
617ec17d1a87ca000710ce8f,4 36 5 13 71 59 50 61 29 66 1 51 7 72 23 3 6 40 20 25 77 79 89 24 60 83 37 85 9 53
614c3233e64756000603277d,75 33 76 64 32 71 59 8 83 37 50 61 29 66 1 51 7 72 36 63 69 70 40 23 3 6 58 57 80 52 28 42 43 13 79 60 41 68 85 81
617ec606b2319400078213a6,49 71 59 8 30 50 61 29 66 1 51 7 72 36 69 70 60 40 23 3 6 85 83 37 79 24 28 88 4 21 26 35 57 13 33 89 55 32 34
617e4e997340280006cc7c42,13 71 59 40 50 61 29 66 1 51 7 72 36 23 3 6 83 37 85 69 70 8 60 4 5 55 79 35 57 14 15 75 33 76 64 53 16 32 34
5e7609ff9c4b140023a682de,40 23 3 6 50 66 51 72 71 59 61 29 1 7 36 5 83 37 60 85 55 90 9 46 79 73 91 19 8 65 69 70 4 13 14 15 56
617ec3341a87ca000710d12f,71 59 50 61 29 66 1 51 7 72 36 23 3 6 40 83 37 54 32 33 85 57 81 52 60 79 35 8 75 76 64 34 58 69 70 87 38 39 42 43 80 78
5f76c59b49fac44216498699,69 70 40 71 59 51 50 61 29 66 1 7 72 36 85 8 60 23 3 6 55 83 37 45 24 53 79 10 11 64 19 73 84 30 56 26 4 49 5 15
617ed3125833170007feaf2d,69 70 15 71 59 8 40 13 50 61 29 66 1 51 7 72 36 83 37 45 23 3 6 14 19 28 4 5 85 60 47 79 55 56 27 53 73
617ed802b231940007823531,69 70 8 71 59 75 76 63 64 83 37 79 55 28 51 33 40 7 50 61 29 66 1 72 36 23 3 6 85 24 4 60 35 57 13 32 53 16
617ed902b231940007823606,71 59 8 40 69 70 50 61 29 66 1 51 7 72 36 83 37 15 35 57 85 23 3 6 14 79 73 53 60 28 64 47 55 19 56
61287daf560d810006958251,19 50 61 29 66 1 51 7 72 36 71 59 40 83 37 23 3 6 73 78 49 60 85 15 5 79 90 53 56 65 69 62 26 12 77
617eeb2380117b00079916e8,13 71 59 40 50 61 29 66 1 51 7 72 36 23 3 6 4 5 83 37 8 9 85 60 69 70 89 79 55 35 57 14 15 16 27
